Followers,Following,Posts,Engagement Rate (%),Avg Likes per Post,Avg Comments per Post,Verified,Account Age (Years),Bio Text,Account Type
49998,3679,119,5.494182591016207,74,52,0,11,Love exploring new places 🌎,Real
24999,1682,331,1.7312728260290315,634,26,0,6,Aspiring artist | Drawing my dreams,Real
6805,3901,216,7.85,64,74,0,6,Personal blog | Stay positive ✨,Real
15533,1191,56,6.838532731144543,313,48,0,5,Foodie | Reviews and recipes,Fake
13013,2806,282,8.053945913104029,756,37,1,5,Foodie | Reviews and recipes,Fake
20530,771,428,3.92,234,95,0,4,Love exploring new places 🌎,Real
10051,2316,280,8.057156726751252,387,0,0,5,Sharing moments from my journey,Real
21634,2865,328,7.71,152,95,0,2,Photographer and content creator 📸,Fake
14374,4852,177,3.44,877,90,0,7,Sharing moments from my journey,Fake
48217,4570,412,6.69,147,83,0,6,Entrepreneur & lifestyle blogger,Real
26328,2542,367,9.729350506270528,258,26,0,7,Entrepreneur & lifestyle blogger,Real
39373,4194,169,7.93,556,14,1,9,Aspiring artist | Drawing my dreams,Fake
25211,4931,34,7.49,181,38,0,5,Nature lover | Saving the planet 🌍,Real
11092,3360,277,8.11,344,2,0,9,Sharing moments from my journey,Real
13996,2059,476,8.72,283,12,0,11,Personal blog | Stay positive ✨,Fake
28210,4953,343,4.36,149,25,0,4,DM for collaborations or inquiries!,Fake
38785,4999,323,5.887991634155983,392,63,0,4,Fitness enthusiast 💪 | Health advocate,Real
10842,4823,6,4.13,97,66,0,11,Foodie | Reviews and recipes,Fake
34236,4238,466,1.54,109,78,0,4,Aspiring artist | Drawing my dreams,Real
20750,3328,127,6.403474856325804,299,99,0,9,Passionate traveler and food lover,Fake
25268,2621,353,8.7,94,91,0,10,Fitness enthusiast 💪 | Health advocate,Real
20934,2475,353,6.51268645257908,16,67,0,1,Entrepreneur & lifestyle blogger,Real
49998,3491,0,5.700899550792169,587,77,0,3,Foodie | Reviews and recipes,Fake
14682,4223,168,9.56,993,44,0,9,Passionate traveler and food lover,Fake
10579,598,286,6.49,63,15,0,5,Check out my website for more updates!,Real
18772,720,270,4.454301572413488,776,59,0,5,Digital nomad living my best life 🌴,Real
21753,3239,349,1.8,197,38,0,8,Entrepreneur & lifestyle blogger,Real
16391,839,370,3.78,882,46,0,10,Fitness enthusiast 💪 | Health advocate,Real
25341,4083,167,0.99,379,13,1,1,Personal blog | Stay positive ✨,Fake
21094,63,245,6.28,83,61,0,6,Business inquiries? Contact below 👇,Fake
14117,4514,116,1.64,943,73,0,6,Digital nomad living my best life 🌴,Real
8360,166,370,8.94,713,91,0,5,Check out my website for more updates!,Real
2589,4571,355,7.29,785,82,1,5,Aspiring artist | Drawing my dreams,Fake
6575,840,203,2.41,359,98,0,9,Passionate traveler and food lover,Real
17987,4332,133,8.79,831,55,0,5,Check out my website for more updates!,Real
22532,4938,270,2.81,575,14,1,6,Aspiring artist | Drawing my dreams,Fake
13058,4036,345,8.05,726,17,0,2,DM for collaborations or inquiries!,Real
46006,942,286,8.77,663,38,0,4,Passionate traveler and food lover,Fake
23165,956,431,5.922152410712652,140,55,0,7,Photographer and content creator 📸,Fake
2629,2131,83,1.16,864,90,0,8,Photographer and content creator 📸,Real
3129,3365,283,2.63,861,13,0,10,Love exploring new places 🌎,Real
10184,2390,117,3.65,664,7,1,3,Personal blog | Stay positive ✨,Fake
25329,1512,399,6.52,269,2,0,7,Foodie | Reviews and recipes,Fake
24096,10,54,7.797449368342771,610,47,0,2,Photographer and content creator 📸,Fake
26141,2096,163,7.37,328,94,0,8,Love exploring new places 🌎,Fake
8223,1890,136,1.17,309,19,0,3,Foodie | Reviews and recipes,Fake
23750,4576,57,3.205715689231588,499,82,1,1,Passionate traveler and food lover,Real
18387,1436,63,7.33,495,89,0,9,Passionate traveler and food lover,Real
9467,2228,0,0.0,710,65,0,3,Aspiring artist | Drawing my dreams,Fake
21185,1077,499,3.4370595167975986,999,57,1,4,Personal blog | Stay positive ✨,Real
9382,520,492,4.88,234,34,0,6,Love exploring new places 🌎,Real
13756,3405,417,2.549471777117285,529,60,0,8,Personal blog | Stay positive ✨,Fake
14376,3794,144,4.01,24,97,0,8,Follow for daily inspiration 🌟,Fake
26540,3523,87,5.748430130662018,729,78,1,6,Business inquiries? Contact below 👇,Fake
16358,261,205,1.61,212,69,0,10,Business inquiries? Contact below 👇,Real
8189,4790,210,10.0,453,16,0,6,Check out my website for more updates!,Real
30970,873,378,7.61,161,84,0,5,Sharing moments from my journey,Fake
40110,4826,157,6.7587534642312495,949,30,1,8,Personal blog | Stay positive ✨,Fake
29653,1849,312,2.63622666537564,469,26,1,11,Business inquiries? Contact below 👇,Real
14729,1143,216,9.666776950271808,518,8,1,9,DM for collaborations or inquiries!,Real
21608,2585,0,8.198124752680455,733,66,0,8,Business inquiries? Contact below 👇,Fake
25267,4654,499,5.04,761,56,0,4,Aspiring artist | Drawing my dreams,Fake
22440,4999,297,0.2624210644592821,516,74,1,10,Entrepreneur & lifestyle blogger,Fake
10512,3311,221,4.3623111899824325,253,61,0,8,Follow for daily inspiration 🌟,Real
15172,1729,110,3.71,476,4,0,11,Entrepreneur & lifestyle blogger,Fake
4911,4695,193,0.64,663,11,0,10,Aspiring artist | Drawing my dreams,Fake
17320,1196,468,0.55,311,7,0,3,Photographer and content creator 📸,Fake
11567,1793,323,4.233586914514731,671,64,0,5,Aspiring artist | Drawing my dreams,Fake
44815,4326,458,0.92,945,65,0,9,Passionate traveler and food lover,Fake
42892,1870,208,7.27,903,88,0,6,Foodie | Reviews and recipes,Fake
10938,3967,324,8.39,916,94,0,5,Aspiring artist | Drawing my dreams,Real
47739,2298,445,3.79,98,26,0,10,Aspiring artist | Drawing my dreams,Fake
33241,1048,220,2.632469193569523,400,66,0,5,Aspiring artist | Drawing my dreams,Real
9010,2097,78,1.5200030044588684,861,27,0,5,Check out my website for more updates!,Real
11200,2526,63,6.982011883638782,175,24,0,7,Passionate traveler and food lover,Fake
47354,2770,386,5.76,359,57,1,6,Aspiring artist | Drawing my dreams,Real
49998,1301,58,2.015051788656619,412,27,1,9,Digital nomad living my best life 🌴,Fake
11717,2231,484,4.7407655159501285,716,43,1,9,Check out my website for more updates!,Fake
49848,1597,484,3.543672552121248,719,51,1,5,Business inquiries? Contact below 👇,Fake
40761,3493,60,5.755607028262611,999,40,1,5,Foodie | Reviews and recipes,Fake
21398,3707,298,5.54,564,99,0,8,DM for collaborations or inquiries!,Real
25421,1131,178,3.6452086027457646,819,61,0,5,Sharing moments from my journey,Real
30488,286,316,3.565589883334405,949,41,1,4,Business inquiries? Contact below 👇,Fake
3856,2666,290,3.280248499637759,340,99,1,11,Follow for daily inspiration 🌟,Real
22026,1914,168,1.5636172567919675,181,63,0,5,Passionate traveler and food lover,Fake
19179,328,68,7.35,123,29,0,5,Love exploring new places 🌎,Fake
36080,3159,76,3.42,945,31,1,6,Sharing moments from my journey,Real
14468,1155,264,6.05,939,29,0,6,Check out my website for more updates!,Fake
8284,4054,55,4.59,864,2,0,3,Nature lover | Saving the planet 🌍,Fake
29103,1976,197,0.985525900291754,717,52,1,3,Love exploring new places 🌎,Fake
41199,1233,471,2.58,10,2,0,6,Check out my website for more updates!,Real
23325,3389,313,10.0,0,21,1,8,Passionate traveler and food lover,Real
39337,742,218,0.14,347,57,0,8,DM for collaborations or inquiries!,Fake
8091,1046,378,1.940678389090705,59,61,0,9,Sharing moments from my journey,Real
20087,4999,224,8.120432933177867,932,63,0,1,Foodie | Reviews and recipes,Real
16658,4373,313,3.1,184,50,0,4,Personal blog | Stay positive ✨,Fake
7796,3325,160,3.1,751,67,0,4,Passionate traveler and food lover,Fake
13714,4873,128,8.55,486,79,0,8,Passionate traveler and food lover,Real
46516,4520,288,0.52,613,12,0,8,Aspiring artist | Drawing my dreams,Fake
24065,2561,146,5.53811388181003,329,37,1,8,Passionate traveler and food lover,Fake
8989,4743,258,8.51,610,25,0,11,Entrepreneur & lifestyle blogger,Real
44067,2828,283,5.41,585,90,0,3,Business inquiries? Contact below 👇,Fake
1512,2861,329,3.0,348,89,0,11,DM for collaborations or inquiries!,Fake
12280,4783,342,9.58,236,90,0,5,Entrepreneur & lifestyle blogger,Real
22945,3547,197,4.839522210952597,999,81,1,6,Entrepreneur & lifestyle blogger,Real
1566,4999,261,4.434658643354789,257,31,0,4,Nature lover | Saving the planet 🌍,Fake
14218,2817,323,1.39,145,6,0,9,Passionate traveler and food lover,Fake
17870,3609,53,7.02,580,42,1,2,Sharing moments from my journey,Real
37296,438,494,3.64,902,80,0,6,Personal blog | Stay positive ✨,Fake
28909,36,482,9.38,55,20,0,8,Aspiring artist | Drawing my dreams,Fake
13811,2031,338,6.280507869344865,500,25,0,3,Digital nomad living my best life 🌴,Real
49998,1076,330,6.803485054781,679,47,0,5,Business inquiries? Contact below 👇,Real
16464,4374,459,9.35,813,61,0,7,Aspiring artist | Drawing my dreams,Fake
26120,2214,344,8.083869958099564,327,76,0,6,DM for collaborations or inquiries!,Real
37612,2741,63,5.783277257320404,418,83,1,10,Foodie | Reviews and recipes,Real
34727,1159,216,8.84,653,94,1,8,Check out my website for more updates!,Real
7137,422,108,9.02,285,43,0,4,Nature lover | Saving the planet 🌍,Real
47897,4756,93,5.31,629,36,0,10,Sharing moments from my journey,Fake
31469,2037,420,4.182840324211762,523,50,1,6,Love exploring new places 🌎,Fake
14662,3257,0,2.12,677,68,0,5,Nature lover | Saving the planet 🌍,Fake
49272,2152,56,7.82,690,16,0,7,Sharing moments from my journey,Real
39709,3935,24,1.37,445,49,0,2,DM for collaborations or inquiries!,Fake
15843,3951,181,4.74,33,34,0,5,Personal blog | Stay positive ✨,Real
32029,1014,482,4.56,387,43,0,5,Foodie | Reviews and recipes,Fake
12518,836,77,9.376298157308804,535,27,0,8,Business inquiries? Contact below 👇,Fake
21771,2509,0,7.476795398278723,659,1,1,7,Fitness enthusiast 💪 | Health advocate,Fake
35648,3738,166,7.312943165958744,796,35,1,7,Photographer and content creator 📸,Fake
19259,1198,366,4.36,519,53,0,11,Aspiring artist | Drawing my dreams,Real
803,398,125,8.04,828,40,0,9,DM for collaborations or inquiries!,Real
44045,1808,5,5.0,126,36,0,5,Nature lover | Saving the planet 🌍,Fake
19516,4539,53,2.92,559,94,0,3,Business inquiries? Contact below 👇,Real
35559,4019,155,4.95,872,18,0,3,Foodie | Reviews and recipes,Real
11896,4673,91,0.47,396,66,0,8,Check out my website for more updates!,Real
42204,1872,437,3.67,190,94,0,11,Digital nomad living my best life 🌴,Fake
24649,1252,450,5.494413833698876,401,31,1,11,Love exploring new places 🌎,Real
49998,516,252,9.603755860116294,637,48,1,5,Passionate traveler and food lover,Fake
13695,4144,58,4.63,454,94,0,8,Aspiring artist | Drawing my dreams,Fake
19644,1031,328,6.902100873481312,97,84,0,3,Nature lover | Saving the planet 🌍,Fake
5698,2592,216,6.444383203000837,290,0,1,3,Love exploring new places 🌎,Fake
45830,3520,199,4.508047063427459,832,46,0,8,Photographer and content creator 📸,Real
37333,2874,265,3.5,163,72,0,8,Foodie | Reviews and recipes,Real
32550,2600,73,4.62,119,16,0,4,Passionate traveler and food lover,Fake
35315,4726,110,8.06,458,47,0,2,Photographer and content creator 📸,Real
6094,3242,418,5.588901179282146,0,99,1,7,Sharing moments from my journey,Real
8551,4202,357,7.38,85,88,0,7,Aspiring artist | Drawing my dreams,Real
42021,748,398,5.81146341085331,0,65,0,7,Photographer and content creator 📸,Real
32109,10,368,8.010029161986344,829,73,1,6,Nature lover | Saving the planet 🌍,Fake
27292,4815,378,8.0712578355282,633,48,1,2,Business inquiries? Contact below 👇,Fake
46585,3829,288,5.03,206,70,0,5,Personal blog | Stay positive ✨,Fake
30342,1425,165,1.4,866,50,0,10,Fitness enthusiast 💪 | Health advocate,Fake
26152,4118,159,3.963667942840354,158,29,0,5,Fitness enthusiast 💪 | Health advocate,Fake
27200,3737,57,4.314239471395102,421,16,0,4,Follow for daily inspiration 🌟,Fake
27105,2147,60,1.94,357,70,0,11,Digital nomad living my best life 🌴,Real
5913,1642,299,7.45,140,6,0,6,DM for collaborations or inquiries!,Real
21901,3316,326,8.516855407517827,762,41,1,9,Foodie | Reviews and recipes,Real
21268,251,238,2.29,421,0,0,11,Passionate traveler and food lover,Fake
23000,3754,343,0.02,599,75,0,8,Foodie | Reviews and recipes,Fake
8070,1948,478,3.34,331,18,0,9,Sharing moments from my journey,Real
40868,4381,93,0.59,601,45,0,2,Business inquiries? Contact below 👇,Real
42520,2952,142,7.708591727431386,348,84,1,3,Personal blog | Stay positive ✨,Real
44173,2288,381,5.95,171,84,0,4,Photographer and content creator 📸,Fake
19150,4975,292,7.4,588,10,0,7,Digital nomad living my best life 🌴,Fake
20450,548,66,5.4,589,60,0,6,Nature lover | Saving the planet 🌍,Fake
24509,1232,341,0.0,896,38,0,2,Follow for daily inspiration 🌟,Fake
17240,4589,184,6.284951181257776,717,79,0,6,Passionate traveler and food lover,Fake
18592,2541,225,6.836062609758973,832,45,1,6,Fitness enthusiast 💪 | Health advocate,Real
48333,4824,423,6.97,244,72,1,2,Aspiring artist | Drawing my dreams,Real
10764,4113,152,5.36,484,20,0,3,Entrepreneur & lifestyle blogger,Real
13080,346,31,5.15,859,56,0,9,Photographer and content creator 📸,Real
5416,3560,475,9.68,785,47,0,4,Passionate traveler and food lover,Real
28451,2588,243,7.17,979,25,0,6,Personal blog | Stay positive ✨,Fake
23742,784,340,0.33,445,0,0,6,Entrepreneur & lifestyle blogger,Real
658,3941,12,1.19,378,38,0,5,Entrepreneur & lifestyle blogger,Fake
12111,1624,114,6.82,888,94,0,5,Aspiring artist | Drawing my dreams,Real
10031,1383,260,8.07,133,54,0,6,Fitness enthusiast 💪 | Health advocate,Fake
36342,2770,215,2.56,852,23,0,8,Nature lover | Saving the planet 🌍,Fake
8575,1648,356,2.33,400,90,0,11,Love exploring new places 🌎,Real
49998,957,328,5.602546241281656,256,58,1,6,Check out my website for more updates!,Real
28365,3572,483,4.48,217,19,0,3,Photographer and content creator 📸,Fake
43105,1573,271,7.45313232089824,606,99,0,6,Foodie | Reviews and recipes,Real
19413,1904,472,0.13,832,61,0,5,Aspiring artist | Drawing my dreams,Real
7079,316,327,8.81,857,14,0,2,Fitness enthusiast 💪 | Health advocate,Fake
34534,1286,308,6.408292284333809,884,44,1,4,Personal blog | Stay positive ✨,Real
8726,403,327,4.29,485,51,1,11,Fitness enthusiast 💪 | Health advocate,Real
8627,1691,473,7.020476290357761,261,0,0,9,Nature lover | Saving the planet 🌍,Fake
10722,4455,78,4.09,277,58,0,3,Entrepreneur & lifestyle blogger,Fake
42576,3020,149,7.910983525903301,395,70,1,5,Entrepreneur & lifestyle blogger,Real
26418,3726,497,8.16,592,59,0,6,Check out my website for more updates!,Real
36270,757,107,2.07,518,15,0,6,Digital nomad living my best life 🌴,Fake
18141,4479,5,1.06,85,99,0,10,Love exploring new places 🌎,Real
37118,3138,9,3.79,940,75,0,3,Check out my website for more updates!,Real
25925,3587,155,9.86,414,48,0,3,Follow for daily inspiration 🌟,Real
44614,4062,370,8.42,956,21,0,8,Sharing moments from my journey,Real
46672,1724,386,2.31,130,1,0,11,Sharing moments from my journey,Real
32863,1600,276,8.231615496883414,364,15,0,4,Fitness enthusiast 💪 | Health advocate,Fake
27201,3406,175,9.18011703850376,439,52,1,10,Love exploring new places 🌎,Fake
44461,99,406,7.701042098348831,584,41,0,7,Business inquiries? Contact below 👇,Fake
24868,3049,281,1.42655004349686,605,41,1,11,Personal blog | Stay positive ✨,Fake
18103,33,305,2.4870483495478326,8,60,1,3,DM for collaborations or inquiries!,Fake
31408,302,143,9.286950731191792,364,35,1,5,Personal blog | Stay positive ✨,Fake
18642,1918,427,1.21,764,54,0,5,Follow for daily inspiration 🌟,Fake
35119,3773,311,0.33,849,95,0,10,Check out my website for more updates!,Real
23839,2019,429,4.27,650,52,0,5,Fitness enthusiast 💪 | Health advocate,Fake
22883,4628,171,6.907946755264895,729,78,1,8,Nature lover | Saving the planet 🌍,Real
15824,4815,299,5.06,132,36,0,11,Entrepreneur & lifestyle blogger,Real
47917,1199,452,8.7,267,48,0,9,DM for collaborations or inquiries!,Fake
11754,2242,233,7.27052344521251,999,61,0,11,Foodie | Reviews and recipes,Real
32778,3033,309,9.37,649,98,0,11,Business inquiries? Contact below 👇,Fake
22562,703,287,1.89,272,34,0,8,Love exploring new places 🌎,Real
31744,3522,232,5.714034035588711,821,34,0,5,Entrepreneur & lifestyle blogger,Fake
40178,4399,178,1.84,746,89,0,7,Love exploring new places 🌎,Real
39453,3480,166,6.93,712,43,0,6,DM for collaborations or inquiries!,Real
20576,451,126,10.0,619,91,0,3,Fitness enthusiast 💪 | Health advocate,Real
47058,1886,172,0.0,0,66,1,8,Digital nomad living my best life 🌴,Real
42598,4812,79,5.0,130,41,0,6,DM for collaborations or inquiries!,Fake
17536,1786,76,8.28,939,24,0,4,Sharing moments from my journey,Fake
33092,665,329,2.38,273,24,0,3,Aspiring artist | Drawing my dreams,Fake
22079,1574,117,4.05,313,99,0,2,Nature lover | Saving the planet 🌍,Fake
27730,1408,143,10.0,999,27,1,11,Digital nomad living my best life 🌴,Fake
39684,2566,438,0.0,230,99,1,10,Check out my website for more updates!,Real
14336,738,474,9.6,212,75,0,6,Fitness enthusiast 💪 | Health advocate,Real
37848,4077,123,2.75,508,68,0,6,Photographer and content creator 📸,Real
3003,1768,201,7.81,628,63,0,5,Fitness enthusiast 💪 | Health advocate,Fake
28330,2239,248,5.55,803,10,0,7,Fitness enthusiast 💪 | Health advocate,Real
10451,2349,499,10.0,795,31,0,4,Personal blog | Stay positive ✨,Real
47382,4573,220,2.68,416,81,0,9,Business inquiries? Contact below 👇,Real
33247,2038,251,5.78,737,59,0,8,Check out my website for more updates!,Fake
49998,3564,346,8.891804807561009,425,80,0,9,Business inquiries? Contact below 👇,Fake
6403,272,97,4.29,224,73,0,7,Nature lover | Saving the planet 🌍,Real
14324,4499,470,4.78,882,93,0,9,Photographer and content creator 📸,Real
32203,2536,146,7.232381127878666,267,32,1,8,Passionate traveler and food lover,Fake
17950,4356,65,8.99,946,91,0,7,Aspiring artist | Drawing my dreams,Fake
42157,3965,411,0.71,6,54,0,6,Passionate traveler and food lover,Fake
47755,2726,82,5.233127029057526,424,57,0,6,DM for collaborations or inquiries!,Real
40765,1800,328,2.767647393843555,999,47,1,8,Entrepreneur & lifestyle blogger,Fake
16509,1385,187,7.46,799,99,0,8,Check out my website for more updates!,Real
3235,1465,343,8.31,500,61,0,8,Business inquiries? Contact below 👇,Fake
22672,241,275,2.41,264,82,0,5,Foodie | Reviews and recipes,Real
