Followers,Following,Posts,Engagement Rate (%),Avg Likes per Post,Avg Comments per Post,Verified,Account Age (Years),Bio Text,Account Type
6900,1172,301,3.16,750,21,1,2,Follow for daily inspiration 🌟,Fake
36712,2422,150,0.42,442,57,0,9,Sharing moments from my journey,Fake
32505,571,297,6.1,84,31,0,7,Photographer and content creator 📸,Fake
22452,2585,179,9.54,820,93,0,7,Passionate traveler and food lover,Fake
18391,2480,12,0.89,142,12,0,4,Nature lover | Saving the planet 🌍,Fake
49180,3939,228,7.74,301,50,0,3,DM for collaborations or inquiries!,Real
49665,2484,218,5.38,567,15,0,2,Foodie | Reviews and recipes,Real
45736,3305,457,2.42,574,15,0,10,Sharing moments from my journey,Real
40686,3848,443,6.45,615,58,1,4,Entrepreneur & lifestyle blogger,Real
36192,2197,199,0.97,462,39,0,8,Foodie | Reviews and recipes,Fake
41618,765,493,8.72,250,96,0,11,Digital nomad living my best life 🌴,Real
16439,3775,246,7.37,625,67,0,11,Foodie | Reviews and recipes,Fake
33633,208,60,4.1,652,46,0,3,Foodie | Reviews and recipes,Fake
44554,3007,337,0.13,705,56,1,5,Photographer and content creator 📸,Fake
12075,17,429,6.56,848,74,0,6,Foodie | Reviews and recipes,Real
11774,2826,402,5.78,813,36,0,3,Aspiring artist | Drawing my dreams,Real
18777,81,208,0.9,761,25,0,5,Personal blog | Stay positive ✨,Real
34842,1496,354,3.33,53,73,0,11,Foodie | Reviews and recipes,Real
23029,115,168,8.75,606,42,0,7,Personal blog | Stay positive ✨,Fake
35773,1916,27,9.74,611,58,0,7,DM for collaborations or inquiries!,Real
29309,4935,39,4.83,389,66,0,11,Photographer and content creator 📸,Real
31402,4941,397,8.11,672,43,0,2,Fitness enthusiast 💪 | Health advocate,Fake
27149,3263,484,2.7,867,96,0,11,Aspiring artist | Drawing my dreams,Real
1445,1451,465,5.13,367,89,0,5,Nature lover | Saving the planet 🌍,Fake
10987,1971,43,8.1,972,3,0,5,DM for collaborations or inquiries!,Fake
26841,3556,293,5.25,109,29,0,9,Foodie | Reviews and recipes,Fake
30884,4837,396,1.97,400,66,0,2,DM for collaborations or inquiries!,Fake
2807,2340,232,1.13,288,77,0,10,DM for collaborations or inquiries!,Fake
8525,3906,119,0.64,72,28,0,10,Photographer and content creator 📸,Fake
38530,3057,369,7.52,448,29,0,9,Sharing moments from my journey,Real
12343,4311,371,8.33,193,41,0,3,DM for collaborations or inquiries!,Real
49139,2645,321,5.64,92,75,0,6,Business inquiries? Contact below 👇,Real
29899,4684,73,4.0,401,1,1,10,Business inquiries? Contact below 👇,Real
19691,416,237,7.0,156,91,0,7,Personal blog | Stay positive ✨,Real
48204,732,43,3.64,426,95,0,7,Foodie | Reviews and recipes,Real
29836,1091,108,0.6,288,1,0,3,Sharing moments from my journey,Real
33099,67,460,3.04,673,84,0,2,Business inquiries? Contact below 👇,Fake
32990,500,480,3.09,346,58,0,9,Personal blog | Stay positive ✨,Real
25215,547,310,8.82,126,70,0,2,Digital nomad living my best life 🌴,Real
30584,3347,436,2.95,823,62,0,2,Fitness enthusiast 💪 | Health advocate,Real
25890,3777,373,3.51,339,69,1,5,DM for collaborations or inquiries!,Real
18251,1461,248,6.58,603,34,1,5,Entrepreneur & lifestyle blogger,Fake
41517,1987,353,6.8,775,72,1,4,Personal blog | Stay positive ✨,Fake
40818,3589,451,3.61,545,91,0,7,Love exploring new places 🌎,Fake
45793,391,3,5.39,23,24,0,11,Fitness enthusiast 💪 | Health advocate,Fake
18154,1724,31,5.79,324,68,0,4,Photographer and content creator 📸,Fake
17668,770,240,3.38,518,27,0,5,Fitness enthusiast 💪 | Health advocate,Real
34328,2292,148,4.49,627,39,0,3,Foodie | Reviews and recipes,Fake
24433,1689,100,5.95,605,30,1,2,Fitness enthusiast 💪 | Health advocate,Real
40022,1735,38,9.81,680,77,0,6,Business inquiries? Contact below 👇,Real
20464,4879,199,4.11,20,2,0,5,Nature lover | Saving the planet 🌍,Fake
12105,2425,296,8.34,823,46,1,9,Check out my website for more updates!,Real
42838,1987,16,3.86,823,27,0,7,Photographer and content creator 📸,Real
42320,3944,471,2.87,400,24,0,11,Follow for daily inspiration 🌟,Real
24081,1176,53,7.1,721,88,0,7,Check out my website for more updates!,Real
45845,1595,48,5.38,815,79,0,3,DM for collaborations or inquiries!,Fake
7395,2170,231,4.56,572,69,0,4,Photographer and content creator 📸,Fake
45046,321,106,3.3,310,77,0,9,Passionate traveler and food lover,Real
10258,4606,161,8.88,922,84,0,6,Follow for daily inspiration 🌟,Fake
38778,3172,471,6.86,453,64,0,10,Aspiring artist | Drawing my dreams,Real
20342,763,3,4.43,610,24,0,5,Foodie | Reviews and recipes,Real
29781,554,234,5.75,667,65,1,7,Love exploring new places 🌎,Real
32884,4950,456,2.33,558,45,0,8,Fitness enthusiast 💪 | Health advocate,Fake
1257,3541,428,0.92,194,10,0,5,Photographer and content creator 📸,Real
7985,3151,198,8.57,620,9,0,9,Follow for daily inspiration 🌟,Real
23994,199,217,6.18,277,55,0,6,Photographer and content creator 📸,Fake
892,697,333,0.14,797,97,0,7,Follow for daily inspiration 🌟,Fake
21984,3109,262,3.94,497,38,0,7,Digital nomad living my best life 🌴,Real
1721,2828,62,3.87,9,23,0,10,Entrepreneur & lifestyle blogger,Fake
24568,3773,479,8.72,643,87,0,4,Nature lover | Saving the planet 🌍,Real
14620,4839,24,9.29,898,15,0,8,Fitness enthusiast 💪 | Health advocate,Real
30817,3561,401,3.64,927,65,0,2,Photographer and content creator 📸,Fake
26476,119,235,5.94,31,51,0,8,Check out my website for more updates!,Real
11617,113,250,6.86,127,83,0,9,Photographer and content creator 📸,Fake
2968,2331,262,9.76,886,74,0,4,Personal blog | Stay positive ✨,Fake
27148,1518,132,1.5,442,16,0,8,Follow for daily inspiration 🌟,Fake
46513,3572,323,7.05,849,40,0,4,Personal blog | Stay positive ✨,Fake
23500,1617,170,4.27,117,69,1,10,Digital nomad living my best life 🌴,Real
22277,4429,346,4.71,267,75,0,7,Personal blog | Stay positive ✨,Fake
13844,1462,336,7.31,661,19,0,7,DM for collaborations or inquiries!,Real
26077,4734,49,6.06,888,62,0,5,Follow for daily inspiration 🌟,Fake
34995,1013,138,9.35,878,29,0,10,Follow for daily inspiration 🌟,Real
36978,3520,290,1.11,411,3,0,3,Business inquiries? Contact below 👇,Real
18451,2838,146,5.75,267,43,0,4,Business inquiries? Contact below 👇,Real
357,2246,270,1.21,947,34,0,8,DM for collaborations or inquiries!,Fake
12496,435,146,3.57,699,47,0,7,Love exploring new places 🌎,Fake
12753,2190,95,5.21,25,13,0,9,Digital nomad living my best life 🌴,Fake
42480,3353,328,5.7,269,73,0,3,Business inquiries? Contact below 👇,Real
32917,4287,225,5.47,924,20,0,3,Digital nomad living my best life 🌴,Fake
13984,2948,263,2.44,547,33,0,9,Fitness enthusiast 💪 | Health advocate,Real
3600,4000,113,5.58,477,75,0,5,Follow for daily inspiration 🌟,Real
5952,1822,50,2.88,60,28,0,7,Fitness enthusiast 💪 | Health advocate,Real
4635,1556,269,6.8,575,55,0,7,Fitness enthusiast 💪 | Health advocate,Real
8244,3496,375,6.63,13,46,0,1,Personal blog | Stay positive ✨,Fake
14739,3857,73,4.13,305,82,1,2,DM for collaborations or inquiries!,Real
1160,537,377,0.12,911,92,0,5,Foodie | Reviews and recipes,Real
25463,3410,78,1.73,805,98,0,10,Fitness enthusiast 💪 | Health advocate,Real
7642,1565,400,6.04,663,39,0,10,Love exploring new places 🌎,Fake
28880,859,29,6.67,645,98,0,1,Follow for daily inspiration 🌟,Fake
9791,3984,204,9.76,568,15,0,9,Check out my website for more updates!,Fake
13638,737,111,7.1,325,83,0,3,Check out my website for more updates!,Fake
19409,3298,158,6.78,782,28,0,7,Aspiring artist | Drawing my dreams,Fake
4583,2759,92,3.14,405,14,0,5,Nature lover | Saving the planet 🌍,Fake
3020,1335,233,1.31,553,69,0,4,Entrepreneur & lifestyle blogger,Real
15377,1209,240,7.14,906,61,0,7,Passionate traveler and food lover,Real
15118,2904,436,7.21,161,79,0,6,Passionate traveler and food lover,Real
20845,2573,336,0.34,985,95,0,3,Entrepreneur & lifestyle blogger,Fake
36302,2734,104,0.1,152,41,0,6,Foodie | Reviews and recipes,Real
16749,2856,202,8.48,805,89,0,10,DM for collaborations or inquiries!,Fake
5485,2243,432,9.99,869,84,0,7,Foodie | Reviews and recipes,Real
21261,35,224,2.92,780,10,0,8,Aspiring artist | Drawing my dreams,Fake
46345,2590,254,1.78,471,43,0,3,Business inquiries? Contact below 👇,Fake
25085,1509,134,0.17,7,3,0,9,Nature lover | Saving the planet 🌍,Real
33625,730,236,5.13,614,99,0,2,Nature lover | Saving the planet 🌍,Real
23830,3720,23,0.52,435,61,0,10,Foodie | Reviews and recipes,Real
35352,4341,47,3.98,798,28,0,10,Personal blog | Stay positive ✨,Fake
16358,261,205,1.61,212,69,0,10,Business inquiries? Contact below 👇,Real
2714,1434,253,9.88,768,63,0,7,Foodie | Reviews and recipes,Fake
4178,1035,108,5.57,930,29,0,6,Nature lover | Saving the planet 🌍,Fake
49902,2769,118,2.04,461,52,0,6,DM for collaborations or inquiries!,Real
37764,4460,450,2.48,726,44,0,3,Aspiring artist | Drawing my dreams,Real
35665,1044,134,2.45,480,0,1,8,DM for collaborations or inquiries!,Real
23588,687,332,7.57,195,7,0,8,Love exploring new places 🌎,Real
721,1008,32,4.04,455,87,1,3,DM for collaborations or inquiries!,Real
40033,2160,28,7.38,902,2,0,3,Business inquiries? Contact below 👇,Real
5941,4093,433,3.28,151,77,0,9,Entrepreneur & lifestyle blogger,Fake
49333,3010,303,4.06,533,20,0,9,Aspiring artist | Drawing my dreams,Fake
24238,886,73,5.5,25,49,0,5,Foodie | Reviews and recipes,Fake
45285,402,229,4.83,292,3,0,10,Love exploring new places 🌎,Fake
35183,4174,333,0.41,145,95,0,4,DM for collaborations or inquiries!,Real
1371,3966,370,1.58,520,80,0,4,Nature lover | Saving the planet 🌍,Fake
13697,1713,94,1.73,811,20,0,6,Check out my website for more updates!,Fake
9287,4050,199,6.42,620,83,0,4,Nature lover | Saving the planet 🌍,Fake
15268,4191,338,3.74,940,19,0,3,Business inquiries? Contact below 👇,Fake
17692,4453,396,4.52,11,54,0,5,Foodie | Reviews and recipes,Fake
8860,2145,56,0.06,529,13,0,4,Photographer and content creator 📸,Real
45707,3757,323,2.05,3,90,1,8,Digital nomad living my best life 🌴,Real
32531,2512,322,0.0,523,83,0,7,Entrepreneur & lifestyle blogger,Fake
2325,696,395,0.17,926,26,0,9,Foodie | Reviews and recipes,Real
23997,1686,424,2.96,617,31,0,4,Fitness enthusiast 💪 | Health advocate,Real
46311,2930,58,3.67,395,40,0,2,Foodie | Reviews and recipes,Real
40983,4779,471,3.73,591,63,1,11,Aspiring artist | Drawing my dreams,Fake
11241,1931,65,5.98,780,90,0,4,Check out my website for more updates!,Real
37052,4370,320,9.88,762,66,1,7,Check out my website for more updates!,Real
8244,1259,374,5.12,243,89,0,5,Nature lover | Saving the planet 🌍,Fake
24726,3101,132,8.41,761,19,0,6,Check out my website for more updates!,Fake
21827,899,497,4.75,546,29,0,7,Check out my website for more updates!,Real
11752,3745,296,1.6,160,5,0,3,Follow for daily inspiration 🌟,Real
1141,2659,374,0.4,200,49,0,11,Love exploring new places 🌎,Real
44907,2609,371,9.7,928,76,1,4,Love exploring new places 🌎,Real
1787,1115,198,8.17,844,70,0,3,Entrepreneur & lifestyle blogger,Fake
20922,1099,49,4.08,480,17,0,8,Digital nomad living my best life 🌴,Real
34084,2226,382,4.82,381,2,0,2,Foodie | Reviews and recipes,Real
10922,134,272,6.79,943,75,0,3,Passionate traveler and food lover,Fake
12159,1122,41,4.78,336,14,0,10,Follow for daily inspiration 🌟,Real
31558,2711,218,4.62,294,83,0,11,Entrepreneur & lifestyle blogger,Fake
14211,3265,440,5.93,92,27,0,1,Sharing moments from my journey,Fake
3926,501,164,9.47,144,88,0,4,DM for collaborations or inquiries!,Fake
20774,1809,60,0.5,840,34,0,11,Check out my website for more updates!,Fake
8578,4146,189,9.77,329,43,0,2,Entrepreneur & lifestyle blogger,Fake
17577,414,50,6.77,659,14,0,9,Aspiring artist | Drawing my dreams,Fake
8528,4795,63,3.83,57,34,0,11,Foodie | Reviews and recipes,Real
44559,558,1,8.82,291,33,0,3,Business inquiries? Contact below 👇,Fake
21048,3542,159,4.12,997,57,0,7,Business inquiries? Contact below 👇,Fake
15904,126,85,4.06,862,59,0,10,Foodie | Reviews and recipes,Fake
4328,230,245,4.72,875,2,0,3,Entrepreneur & lifestyle blogger,Real
44460,1451,462,4.64,301,91,0,5,Digital nomad living my best life 🌴,Real
22176,1979,294,2.69,641,41,0,3,Follow for daily inspiration 🌟,Fake
46310,1226,123,0.01,155,86,1,11,Fitness enthusiast 💪 | Health advocate,Fake
7500,1437,409,6.36,489,53,0,2,Passionate traveler and food lover,Real
2398,2733,453,1.73,182,22,0,9,Personal blog | Stay positive ✨,Real
2494,3792,236,0.2,666,59,0,4,Check out my website for more updates!,Fake
37954,4391,413,8.22,69,77,0,9,DM for collaborations or inquiries!,Real
33072,114,425,7.68,73,57,1,3,Check out my website for more updates!,Real
41377,4483,412,5.75,995,90,0,4,Sharing moments from my journey,Fake
20092,4418,278,2.34,733,7,1,8,Follow for daily inspiration 🌟,Fake
9576,339,142,7.36,719,78,0,2,Entrepreneur & lifestyle blogger,Real
6932,1718,312,8.27,912,96,0,4,Love exploring new places 🌎,Real
24494,3920,270,0.92,189,37,0,7,Check out my website for more updates!,Real
32454,2014,430,7.69,994,56,0,4,Passionate traveler and food lover,Fake
34796,3323,448,7.22,58,76,0,7,Entrepreneur & lifestyle blogger,Fake
39557,50,371,6.61,772,48,0,2,Fitness enthusiast 💪 | Health advocate,Real
12393,3232,36,0.17,99,47,0,2,Check out my website for more updates!,Fake
26546,3486,301,5.58,403,59,0,9,Passionate traveler and food lover,Fake
34727,1159,216,8.84,653,94,1,8,Check out my website for more updates!,Real
12199,2284,275,5.06,421,64,0,2,Aspiring artist | Drawing my dreams,Real
3355,1838,182,4.8,300,92,0,5,Business inquiries? Contact below 👇,Fake
14048,4157,303,4.63,109,9,0,5,Entrepreneur & lifestyle blogger,Fake
48832,2700,36,6.41,493,72,0,2,Entrepreneur & lifestyle blogger,Fake
891,674,261,7.68,160,47,1,10,Aspiring artist | Drawing my dreams,Real
34449,2465,110,5.02,671,5,0,5,Fitness enthusiast 💪 | Health advocate,Real
11059,96,344,7.23,129,31,0,7,Digital nomad living my best life 🌴,Fake
38095,2242,87,7.56,879,41,0,3,Follow for daily inspiration 🌟,Real
13353,4463,167,4.94,511,25,0,9,Follow for daily inspiration 🌟,Fake
11141,3173,20,2.86,337,63,0,6,Follow for daily inspiration 🌟,Fake
38391,1702,237,5.94,422,13,1,7,Passionate traveler and food lover,Fake
31016,625,126,3.77,868,88,0,5,Follow for daily inspiration 🌟,Real
46244,998,497,6.58,206,93,1,9,Nature lover | Saving the planet 🌍,Real
16452,4496,327,2.86,871,52,0,4,Passionate traveler and food lover,Fake
7912,2213,351,0.15,582,39,0,8,Foodie | Reviews and recipes,Real
41339,356,271,0.61,858,46,1,8,Fitness enthusiast 💪 | Health advocate,Fake
46025,3754,38,6.17,375,10,0,7,Business inquiries? Contact below 👇,Real
889,4534,12,0.32,610,63,0,1,Sharing moments from my journey,Fake
22046,403,239,1.0,346,29,0,5,Nature lover | Saving the planet 🌍,Fake
43515,4836,321,4.81,567,17,1,5,Foodie | Reviews and recipes,Real
44072,2377,219,2.16,395,19,0,6,Nature lover | Saving the planet 🌍,Real
20163,4418,326,0.22,959,91,0,6,Passionate traveler and food lover,Fake
13285,4187,485,3.02,57,97,0,9,DM for collaborations or inquiries!,Real
1820,3640,225,6.92,179,8,0,8,Entrepreneur & lifestyle blogger,Fake
26685,1468,297,2.46,949,21,0,6,Foodie | Reviews and recipes,Real
16464,2220,477,2.3,878,82,0,8,DM for collaborations or inquiries!,Fake
46229,1222,95,4.35,928,68,0,11,Sharing moments from my journey,Real
21550,4246,63,3.38,300,49,0,2,Nature lover | Saving the planet 🌍,Real
12498,394,178,2.77,614,51,0,4,Digital nomad living my best life 🌴,Real
10705,379,349,3.66,963,19,0,2,Check out my website for more updates!,Real
30393,3256,76,9.91,976,57,0,3,Love exploring new places 🌎,Fake
42265,2875,379,6.09,83,17,0,8,Foodie | Reviews and recipes,Fake
27364,696,315,3.65,918,2,0,8,Foodie | Reviews and recipes,Fake
10450,208,248,8.92,268,50,0,4,Digital nomad living my best life 🌴,Real
3867,650,177,3.88,103,46,0,7,Love exploring new places 🌎,Real
26946,4642,314,0.77,261,28,0,10,Digital nomad living my best life 🌴,Real
10427,1166,368,4.39,138,10,0,11,Love exploring new places 🌎,Fake
22841,3635,195,7.44,495,99,0,2,Follow for daily inspiration 🌟,Real
44245,282,33,3.57,577,27,0,7,Fitness enthusiast 💪 | Health advocate,Fake
8400,4354,151,3.92,434,31,0,9,Business inquiries? Contact below 👇,Fake
2107,4276,58,2.52,785,63,0,4,Nature lover | Saving the planet 🌍,Fake
25960,4051,169,0.72,349,25,0,4,Fitness enthusiast 💪 | Health advocate,Fake
27689,3326,237,3.16,777,58,0,5,Entrepreneur & lifestyle blogger,Real
5422,2736,252,4.02,131,71,0,3,Fitness enthusiast 💪 | Health advocate,Fake
3606,4631,49,7.68,520,6,0,3,Follow for daily inspiration 🌟,Fake
12465,402,435,9.46,328,55,0,10,DM for collaborations or inquiries!,Real
5007,1665,158,6.21,763,71,0,11,Sharing moments from my journey,Real
45142,2745,40,0.81,577,83,0,7,Foodie | Reviews and recipes,Fake
32261,2740,108,9.13,45,30,0,10,Business inquiries? Contact below 👇,Fake
10053,450,394,7.38,628,2,0,5,Nature lover | Saving the planet 🌍,Fake
17585,1319,27,7.97,858,8,0,4,Follow for daily inspiration 🌟,Fake
48400,611,143,4.2,903,46,0,5,Business inquiries? Contact below 👇,Real
26325,507,179,4.85,447,57,0,2,Sharing moments from my journey,Real
17033,2123,73,5.31,550,26,0,6,Follow for daily inspiration 🌟,Real
8523,2757,203,3.42,360,34,0,10,Fitness enthusiast 💪 | Health advocate,Fake
28861,4102,351,6.3,57,68,0,6,Entrepreneur & lifestyle blogger,Real
38007,4834,269,2.06,879,87,0,3,DM for collaborations or inquiries!,Real
33291,1854,71,9.97,419,24,0,9,Check out my website for more updates!,Fake
39545,1205,270,1.66,943,58,0,9,Sharing moments from my journey,Fake
47025,1553,140,9.09,307,70,0,10,DM for collaborations or inquiries!,Fake
5948,4021,217,8.35,443,60,1,9,Personal blog | Stay positive ✨,Real
14748,137,414,9.26,531,69,0,5,Fitness enthusiast 💪 | Health advocate,Fake
13038,3406,452,0.18,524,70,0,6,DM for collaborations or inquiries!,Fake
13731,2274,244,1.31,667,38,0,8,Entrepreneur & lifestyle blogger,Real
9352,2846,268,2.07,446,90,0,7,Business inquiries? Contact below 👇,Fake
17669,4071,371,3.93,574,28,0,3,Check out my website for more updates!,Fake
7406,3872,367,9.92,242,22,1,10,Photographer and content creator 📸,Fake
11250,3381,249,5.08,238,99,0,11,Fitness enthusiast 💪 | Health advocate,Real
36749,3235,395,8.65,691,33,0,7,Aspiring artist | Drawing my dreams,Fake
23533,3780,290,7.07,371,3,0,4,Sharing moments from my journey,Real
18437,4966,70,5.24,85,53,0,9,Passionate traveler and food lover,Real
39686,483,448,7.66,54,73,0,5,Photographer and content creator 📸,Fake
